18.631479,54.385590,Warsztaty Lakiernicze@0,Gdańsk
18.635460,54.357115,Warsztaty Lakiernicze@0,Gdańsk
15.726049,54.134497,Warsztaty Lakiernicze@0,Dygowo
15.602856,54.167309,Warsztaty Lakiernicze@0,Kołobrzeg
18.410227,54.788104,Warsztaty Lakiernicze@0,Władysławowo
18.170134,53.148865,Warsztaty Lakiernicze@0,Bydgoszcz
20.941851,52.183576,Warsztaty Lakiernicze@0,Warszawa
16.353882,50.971356,Warsztaty Lakiernicze@0,Strzegom
16.352920,50.971823,Warsztaty Lakiernicze@0,Strzegom
15.533883,51.563938,Warsztaty Lakiernicze@60,Szprotawa
17.289613,50.947230,Warsztaty Lakiernicze@60,Oława
17.261522,50.936810,Warsztaty Lakiernicze@60,Oława
17.290811,50.951020,Warsztaty Lakiernicze@60,Oława
17.416994,50.861741,Warsztaty Lakiernicze@60,Zielęcice
18.618395,54.343381,Warsztaty Lakiernicze@0,Gdańsk
14.483314,53.440389,Warsztaty Lakiernicze@0,Szczecin
18.710162,50.268237,Warsztaty Lakiernicze@0,Gliwice
19.574761,50.137604,Warsztaty Lakiernicze@0,Filipowice
18.352671,54.617472,Warsztaty Lakiernicze@0,Reda
18.362483,54.585988,Warsztaty Lakiernicze@0,Reda
20.942888,52.187075,Warsztaty Lakiernicze@0,Warszawa
20.891013,52.198075,Warsztaty Lakiernicze@0,Warszawa
15.612870,52.080480,Warsztaty Lakiernicze@0,Sulechów
18.885816,50.332267,Warsztaty Lakiernicze@0,Bytom
22.692437,53.729985,Warsztaty Lakiernicze@0,Rajgród
18.775844,50.329331,Warsztaty Lakiernicze@0,Zabrze
21.881904,49.899978,Warsztaty Lakiernicze@0,Połomia
19.431009,54.137968,Warsztaty Lakiernicze@0,Elbląg
19.197580,50.057316,Warsztaty Lakiernicze@0,Babice
19.330927,50.019594,Warsztaty Lakiernicze@0,Włosienica
20.712171,52.145637,Warsztaty Lakiernicze@0,Brwinów
17.030653,51.150640,Warsztaty Lakiernicze@0,Wrocław
17.033634,51.150975,Warsztaty Lakiernicze@0,Wrocław
17.348620,50.495842,Warsztaty Lakiernicze@0,Nysa
17.316109,50.456658,Warsztaty Lakiernicze@0,Nysa
17.308278,50.458830,Warsztaty Lakiernicze@0,Nysa
18.289539,50.524966,Warsztaty Lakiernicze@0,Strzelce Opolskie
18.294131,50.505218,Warsztaty Lakiernicze@0,Strzelce Opolskie
21.825615,53.628166,Warsztaty Lakiernicze@0,Pisz
14.785487,53.961067,Warsztaty Lakiernicze@0,Kamień Pomorski
22.058854,51.187665,Warsztaty Lakiernicze@0,Poniatowa
20.452639,49.926309,Warsztaty Lakiernicze@0,Nowy Wiśnicz
17.905077,52.945691,Warsztaty Lakiernicze@0,Łabiszyn
19.641913,49.964644,Warsztaty Lakiernicze@0,Jaśkowice
18.720838,52.781656,Warsztaty Lakiernicze@0,Koneck
19.769429,49.871980,Warsztaty Lakiernicze@0,Izdebnik
18.737563,50.976841,Warsztaty Lakiernicze@0,Krzepice
18.570706,54.365090,Warsztaty Lakiernicze@0,Gdańsk
17.931423,52.661644,Warsztaty Lakiernicze@0,Mogilno
18.576097,52.680422,Warsztaty Lakiernicze@0,Dobre
22.038869,50.011795,Warsztaty Lakiernicze@0,Rzeszów
18.773483,54.105289,Warsztaty Lakiernicze@0,Tczew
16.821043,52.374092,Warsztaty Lakiernicze@0,Plewiska
19.041916,52.682433,Warsztaty Lakiernicze@0,Włocławek
19.923392,50.108908,Warsztaty Lakiernicze@0,Zielonki
18.913177,50.376152,Warsztaty Lakiernicze@0,Radzionków
18.980907,50.355688,Warsztaty Lakiernicze@0,Piekary Śląskie
18.953041,50.372203,Warsztaty Lakiernicze@0,Piekary Śląskie
19.144122,52.255556,Warsztaty Lakiernicze@0,Krośniewice 
20.436200,49.697008,Warsztaty Lakiernicze@0,Limanowa
22.737727,49.992058,Warsztaty Lakiernicze@0,Munina
18.511459,49.968827,Warsztaty Lakiernicze@0,Mszana
21.893748,50.001575,Warsztaty Lakiernicze@0,Niechobrz
19.440066,53.065635,Warsztaty Lakiernicze@0,Rypin
21.168310,50.567816,Warsztaty Lakiernicze@0,Staszów
20.028575,51.477256,Warsztaty Lakiernicze@0,Smardzewice
18.208842,50.097856,Warsztaty Lakiernicze@0,Racibórz
18.621182,50.337586,Warsztaty Lakiernicze@0,Gliwice
18.577733,50.327895,Warsztaty Lakiernicze@0,Gliwice
20.851616,51.867634,Warsztaty Lakiernicze@0,Grójec
16.804512,52.432114,Warsztaty Lakiernicze@0,Poznań
19.165262,49.857391,Warsztaty Lakiernicze@0,Kęty
15.020831,51.152218,Warsztaty Lakiernicze@0,Zgorzelec
21.704150,49.744215,Warsztaty Lakiernicze@0,Ustrobna
19.065768,49.831304,Warsztaty Lakiernicze@0,Bielsko-Biała
19.201116,49.696752,Warsztaty Lakiernicze@0,Żywiec
20.434251,49.994640,Warsztaty Lakiernicze@0,Bochnia
16.438784,50.840439,Warsztaty Lakiernicze@0,Słotwina
22.172097,49.545000,Warsztaty Lakiernicze@0,Płowce
20.915045,52.218118,Warsztaty Lakiernicze@0,Warszawa
19.050251,49.836394,Warsztaty Lakiernicze@0,Bielsko-Biała
19.379480,50.143886,Warsztaty Lakiernicze@0,Chrzanów
18.666385,50.314469,Warsztaty Lakiernicze@0,Gliwice
19.293500,51.970335,Warsztaty Lakiernicze@0,Ozorków
19.463857,50.172872,Warsztaty Lakiernicze@0,Trzebinia
17.308714,50.941081,Warsztaty Lakiernicze@0,Oława
22.811577,52.887600,Warsztaty Lakiernicze@0,POŚWIĘTNE
